"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","Q1...18","Q2_Version","ac1","ac1_DO","ac2","Q56","gender","gender_4_TEXT","ideology","pid_1","pid_1_DO","pid_dem","pid_rep","pid_indep","educ","race","hispanic","birthyear","religion","religiosity","income","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_diet_15","homeowner","home_purchase","Q109","Q110_1","Q110_2","Q110_3","Q110_4","Q110_5","Q110_DO","Q111_First Click","Q111_Last Click","Q111_Page Submit","Q111_Click Count","Q69_First Click","Q69_Last Click","Q69_Page Submit","Q69_Click Count","Q72_First Click","Q72_Last Click","Q72_Page Submit","Q72_Click Count","Q73","Q74_1","Q74_2","Q74_3","Q74_4","Q74_5","Q74_DO","Q75_First Click","Q75_Last Click","Q75_Page Submit","Q75_Click Count","Q123_First Click","Q123_Last Click","Q123_Page Submit","Q123_Click Count","Q127","Q128_1","Q128_2","Q128_3","Q128_4","Q128_5","Q128_DO","Q129_First Click","Q129_Last Click","Q129_Page Submit","Q129_Click Count","Q91","Q92_1","Q92_2","Q92_3","Q92_4","Q92_5","Q92_DO","Q93_First Click","Q93_Last Click","Q93_Page Submit","Q93_Click Count","Q3_First Click","Q3_Last Click","Q3_Page Submit","Q3_Click Count","Q56_First Click","Q56_Last Click","Q56_Page Submit","Q56_Click Count","Q1_125","Q1_1","Q1_2","Q1_3","Q1_4","Q1_5","Q1_DO","Q57_First Click","Q57_Last Click","Q57_Page Submit","Q57_Click Count","Q132_First Click","Q132_Last Click","Q132_Page Submit","Q132_Click Count","Q136","Q137_1","Q137_2","Q137_3","Q137_4","Q137_5","Q137_DO","Q138_First Click","Q138_Last Click","Q138_Page Submit","Q138_Click Count","Q1...151","Q2_1","Q2_2","Q2_3","Q2_4","shapiro_fc","shapiro_c","shapiro_misinfo","gruber_fc","gruber_c","gruber_misinfo","FL_80_DO","abortion_attitudes_DO"
"2024-06-27 09:10:09","2024-06-27 09:36:27","100","1578","True","2024-06-27 09:36:27","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Went bungee-jumping|None of these|Climbed Mt. Everest|Starred in a movie|Talked on the telephone|Watched television","Extremely interested,Very interested","1996","Man",NA,"Slightly conservative","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Republican Party","High school diploma or the equivalent (GED)","White","No","1995","Something else","A few times a year","$70,000 to less than $80,000","Several times","Never","Several times","Several times","Every day","Every day","Every day","Once","Several times","Never","Never","Never","Never","Every day","Every day","Owned by you or someone in your household","2013","Somewhat accurate","21","41","88","69","32","PolitiFact|iPhone|McDonald's|Planned Parenthood|Ben Shapiro","1.278","10.031","10.659","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:22:53","2024-06-27 09:36:30","100","816","True","2024-06-27 09:36:30","EN","Yes","126.0.0.0","Watched television","Talked on the telephone|Went bungee-jumping|Starred in a movie|None of these|Watched television|Climbed Mt. Everest","Extremely interested,Very interested","2014","Woman",NA,"Moderate; middle of the road","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Bachelor's degree","White","No","33","Roman Catholic","Seldom","$50,000 to less than $60,000","Never","Never","Never","Several times","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","292.104","0","Somewhat accurate","50","88","13","51","87","PolitiFact|Planned Parenthood|McDonald's|Seth Gruber|iPhone","17.975","27.345","27.992","6","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q1|Q2"
"2024-06-27 09:18:55","2024-06-27 09:36:32","100","1057","True","2024-06-27 09:36:32","EN","Yes","127.0","Watched television","None of these|Starred in a movie|Went bungee-jumping|Watched television|Talked on the telephone|Climbed Mt. Everest","Extremely interested,Very interested","2018","Man",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","Black or African American","No","1992","Protestant","Once a week","$70,000 to less than $80,000","Once","Never","Several times","Never","Every day","Every day","Every day","Every day","Every day","Every day","Every day","Never","Never","Every day","Every day","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","190.895","0","19.127","20.68","40.038","2","Not at all accurate","70","70","70","90","75","PolitiFact|iPhone|Planned Parenthood|McDonald's|Seth Gruber","8.839","26.784","30.177","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q2|Q1"
"2024-06-27 09:34:35","2024-06-27 09:36:33","100","118","True","2024-06-27 09:36:33","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Starred in a movie|Talked on the telephone|Went bungee-jumping|Climbed Mt. Everest|Watched television|None of these","Extremely interested,Very interested","1993","Man",NA,"Slightly liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","Some college","White","Yes","1990","Roman Catholic","Never","$60,000 to less than $70,000","Once","Never","Several times","Never","Once","Never","Never","Never","Never","Never","Once","Never","Never","Every day","Never","Owned by you or someone in your household","1993","Not at all accurate","0","91","12","50","96","iPhone|McDonald's|Ben Shapiro|PolitiFact|Planned Parenthood","4.874","11.501","12.025","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:17:20","2024-06-27 09:36:33","100","1153","True","2024-06-27 09:36:33","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Watched television|Starred in a movie|None of these|Climbed Mt. Everest|Went bungee-jumping|Talked on the telephone","Extremely interested,Very interested","2021","Man",NA,"Very liberal","Democrat","Democrat|Republican|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","Black or African American","No","1998","Agnostic","More than once a week","$100,000 to less than $200,000","Once","Never","Several times","Never","Never","Several times","Several times","Several times","Never","Once","Once","Never","Several times","Once","Several times","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.998","184.872","201.794","2","Not at all accurate","7","64","50","70","99","McDonald's|iPhone|PolitiFact|Planned Parenthood|Seth Gruber","4.062","33.79","34.494","16","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q2|Q1"
"2024-06-27 09:33:08","2024-06-27 09:36:37","100","208","True","2024-06-27 09:36:38","EN","Yes","126.0.0.0","Talked on the telephone","Talked on the telephone|Climbed Mt. Everest|Watched television|Starred in a movie|Went bungee-jumping|None of these","Extremely interested,Very interested","1976","Woman",NA,"Slightly conservative","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Some college","White","No","1976","Nothing in particular","Never","$60,000 to less than $70,000","Never","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never","Owned by you or someone in your household","2015","Not at all accurate","0","0","0","0","0","Ben Shapiro|McDonald's|PolitiFact|iPhone|Planned Parenthood","9.492","21.197","22.232","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:22:54","2024-06-27 09:36:39","100","824","True","2024-06-27 09:36:39","EN","Yes","126.0.0.0","Watched television","None of these|Climbed Mt. Everest|Starred in a movie|Talked on the telephone|Went bungee-jumping|Watched television","Extremely interested,Very interested","2009","Woman",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Master's degree","White","No","1978","Atheist","Never","$70,000 to less than $80,000","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Never","Owned by you or someone in your household","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","22.474","0","Not at all accurate","18","76","31","63","100","McDonald's|PolitiFact|iPhone|Planned Parenthood|Seth Gruber","2.273","10.546","11.54","9","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q1|Q2"
"2024-06-27 09:24:42","2024-06-27 09:36:42","100","720","True","2024-06-27 09:36:43","EN","Yes","126.0.0.0","Watched television","Went bungee-jumping|Watched television|None of these|Talked on the telephone|Starred in a movie|Climbed Mt. Everest","Extremely interested,Very interested","2022","Woman",NA,"Somewhat conservative","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"Some college","White","No","1992","Protestant","Once a week","$30,000 to less than $40,000","Never","Never","Once","Never","Several times","Never","Once","Never","Never","Never","Never","Once","Never","Once","Once","Owned by you or someone in your household","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","50","20","15","0","10","Planned Parenthood|iPhone|PolitiFact|Seth Gruber|McDonald's","7.804","21.382","22.56","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q2|Q1"
"2024-06-27 09:26:56","2024-06-27 09:36:47","100","590","True","2024-06-27 09:36:47","EN","Yes","127.0","Watched television,Talked on the telephone","Climbed Mt. Everest|None of these|Starred in a movie|Talked on the telephone|Went bungee-jumping|Watched television","Extremely interested,Very interested","2023","Man",NA,"Slightly liberal","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"High school diploma or the equivalent (GED)","White","No","1975","Protestant","Once or twice a month","Less than $30,000","Several times","Once","Every day","Several times","Several times","Never","Every day","Never","Never","Never","Never","Never","Once","Several times","Once","Rented","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","109.806","0","39.306","44.537","81.654","2","Not at all accurate","80","75","35","51","20","Planned Parenthood|Seth Gruber|McDonald's|iPhone|PolitiFact","8.456","46.004","53.654","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should not face penalties","Should face penalties","Should face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q1|Q2"
"2024-06-27 09:33:25","2024-06-27 09:36:50","100","205","True","2024-06-27 09:36:51","EN","Yes","126.0.0.0","Watched television","None of these|Talked on the telephone|Went bungee-jumping|Watched television|Climbed Mt. Everest|Starred in a movie","Extremely interested,Very interested","2021","Man",NA,"Slightly conservative","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Bachelor's degree","White","No","1995","Roman Catholic","A few times a year","$80,000 to less than $90,000","Several times","Never","Several times","Several times","Once","Never","Several times","Never","Several times","Several times","Several times","Never","Never","Several times","Several times","Rented","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","50","62","48","25","50","Seth Gruber|PolitiFact|iPhone|Planned Parenthood|McDonald's","5.773","12.259","13.06","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-27 09:29:47","2024-06-27 09:36:52","100","424","True","2024-06-27 09:36:52","EN","Yes","126.0.0.0","Talked on the telephone","Climbed Mt. Everest|Watched television|None of these|Talked on the telephone|Went bungee-jumping|Starred in a movie","Extremely interested,Very interested","2015","Man",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1976","Agnostic","Never","$30,000 to less than $40,000","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never","Several times","Rented",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.599","80.572","87.7","13","Not at all accurate","7","45","32","60","76","McDonald's|Planned Parenthood|Ben Shapiro|iPhone|PolitiFact","8.946","25.592","26.661","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-27 09:32:10","2024-06-27 09:37:06","100","295","True","2024-06-27 09:37:07","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Went bungee-jumping|Climbed Mt. Everest|Watched television|Starred in a movie|Talked on the telephone|None of these","Extremely interested,Very interested","2010","Man",NA,"Somewhat liberal","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"Master's degree","White","No","1986","Agnostic","Never","$90,000 to less than $100,000","Once","Never","Every day","Several times","Once","Never","Every day","Never","Never","Never","Once","Never","Never","Once","Never","Owned by you or someone in your household","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.098","50.811","59.195","3","6.502","53.567","54.598","4","Not at all accurate","0","84","75","95","95","Ben Shapiro|Planned Parenthood|iPhone|PolitiFact|McDonald's","5.771","19.79","20.451","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q1|Q2"
"2024-06-27 09:34:53","2024-06-27 09:37:13","100","140","True","2024-06-27 09:37:14","EN","Yes","127.0","None of these","Went bungee-jumping|None of these|Watched television|Climbed Mt. Everest|Starred in a movie|Talked on the telephone","Extremely interested,Very interested","2022","Man",NA,"Slightly conservative","Independent","Republican|Democrat|Independent|Other",NA,NA,"Closer to the Republican Party","Associate's degree","White","No","1996","Agnostic","Seldom","Less than $30,000","Never","Never","Once","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Several times","Rented","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","8.653","0","5.224","7.375","11.383","3","Not at all accurate","50","0","63","50","57","Seth Gruber|PolitiFact|iPhone|McDonald's|Planned Parenthood","1.751","12.313","13.364","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q1|Q2"
"2024-06-27 09:31:25","2024-06-27 09:37:16","100","351","True","2024-06-27 09:37:17","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Starred in a movie|Climbed Mt. Everest|Watched television|Talked on the telephone|Went bungee-jumping|None of these","Extremely interested,Very interested","2004","Woman",NA,"Very liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Neither","Master's degree","Black or African American","No","1990","Nothing in particular","Never","$100,000 to less than $200,000","Never","Never","Several times","Never","Never","Never","Every day","Once","Never","Never","Once","Never","Never","Never","Never","Rented","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.884","110.479","111.158","10","13.989","31.089","34.18","17","Not at all accurate","50","11","33","50","50","Planned Parenthood|PolitiFact|Seth Gruber|iPhone|McDonald's","3.804","14.853","15.63","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q1|Q2"
"2024-06-27 09:32:17","2024-06-27 09:37:17","100","299","True","2024-06-27 09:37:18","EN","Yes","16.5","Watched television,Talked on the telephone","Talked on the telephone|Starred in a movie|Went bungee-jumping|Climbed Mt. Everest|None of these|Watched television","Extremely interested,Very interested","2002","Woman",NA,"Somewhat conservative","Republican","Republican|Democrat|Independent|Other",NA,"Strong Republican",NA,"Associate's degree","White","No","1953","Protestant","A few times a year","$100,000 to less than $200,000","Every day","Never","Several times","Several times","Never","Never","Never","Never","Every day","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2002","Not at all accurate","80","95","50","0","0","McDonald's|Ben Shapiro|iPhone|Planned Parenthood|PolitiFact","18.165","39.038","39.956","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 09:30:27","2024-06-27 09:37:26","100","419","True","2024-06-27 09:37:27","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Watched television|Climbed Mt. Everest|None of these|Starred in a movie|Went bungee-jumping|Talked on the telephone","Extremely interested,Very interested","2024","Man",NA,"Moderate; middle of the road","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","Some college","White","No","1984","Protestant","Once a week","$30,000 to less than $40,000","Several times","Never","Every day","Several times","Every day","Once","Several times","Never","Several times","Never","Every day","Once","Several times","Once","Never","Owned by you or someone in your household","2024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.649","82.978","84.054","85","3.651","81.352","82.398","79","Not at all accurate","45","20","76","68","29","iPhone|McDonald's|Seth Gruber|Planned Parenthood|PolitiFact","16.587","33.725","34.783","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q2|Q1"
