"StartDate_w1","EndDate_w1","Progress_w1","Duration (in seconds)_w1","Finished_w1","RecordedDate_w1","UserLanguage_w1","gender_w1","gender_4_TEXT_w1","ideology_w1","pid_1_w1","pid_dem_w1","pid_rep_w1","pid_indep_w1","educ_w1","race_w1","hispanic_w1","birthyear_w1","Q27_w1","religion_w1","religiosity_w1","Q43_w1","income_w1","media_diet_1_w1","media_diet_2_w1","media_diet_3_w1","media_diet_4_w1","media_diet_5_w1","media_diet_6_w1","media_diet_7_w1","media_diet_8_w1","media_diet_9_w1","media_diet_10_w1","media_diet_11_w1","media_diet_12_w1","media_diet_13_w1","media_diet_14_w1","media_diet_15_w1","fc_1_belief_w1","Q43_1_w1","fc_2_belief_w1","fc_2_certainty_1_w1","fc_3_belief_w1","fc_3_certainty_1_w1","abortion_laws_w1","abortion_penalties_1_w1","abortion_penalties_2_w1","abortion_penalties_3_w1","abortion_penalties_4_w1","thermometer_1_w1","thermometer_2_w1","thermometer_3_w1","thermometer_5_w1","thermometer_6_w1","thermometer_7_w1","voting_w1","Q35_w1","Q46_w1","Q28_w1","Q29_w1","Q30_w1","Q31_w1","StartDate_w2","EndDate_w2","Progress_w2","Duration (in seconds)_w2","Finished_w2","RecordedDate_w2","UserLanguage_w2","Q3_First Click...23_w2","Q3_Last Click...24_w2","Q3_Page Submit...25_w2","Q3_Click Count...26_w2","Q6_First Click...27_w2","Q6_Last Click...28_w2","Q6_Page Submit...29_w2","Q6_Click Count...30_w2","Q1...31_w2","Q1_1...32_w2","Q1_2...33_w2","Q1_3...34_w2","Q1_4...35_w2","Q1_5...36_w2","Q2_First Click...37_w2","Q2_Last Click...38_w2","Q2_Page Submit...39_w2","Q2_Click Count...40_w2","Q3_First Click...41_w2","Q3_Last Click...42_w2","Q3_Page Submit...43_w2","Q3_Click Count...44_w2","Q3_First Click...45_w2","Q3_Last Click...46_w2","Q3_Page Submit...47_w2","Q3_Click Count...48_w2","Q6_First Click...49_w2","Q6_Last Click...50_w2","Q6_Page Submit...51_w2","Q6_Click Count...52_w2","Q1...53_w2","Q1_1...54_w2","Q1_2...55_w2","Q1_3...56_w2","Q1_4...57_w2","Q1_5...58_w2","Q2_First Click...59_w2","Q2_Last Click...60_w2","Q2_Page Submit...61_w2","Q2_Click Count...62_w2","Q3_First Click...63_w2","Q3_Last Click...64_w2","Q3_Page Submit...65_w2","Q3_Click Count...66_w2","Q3_First Click...67_w2","Q3_Last Click...68_w2","Q3_Page Submit...69_w2","Q3_Click Count...70_w2","Q6_First Click...71_w2","Q6_Last Click...72_w2","Q6_Page Submit...73_w2","Q6_Click Count...74_w2","Q1...75_w2","Q1_1...76_w2","Q1_2...77_w2","Q1_3...78_w2","Q1_4...79_w2","Q1_5...80_w2","Q1_6_w2","Q2_First Click...82_w2","Q2_Last Click...83_w2","Q2_Page Submit...84_w2","Q2_Click Count...85_w2","Q3_First Click...86_w2","Q3_Last Click...87_w2","Q3_Page Submit...88_w2","Q3_Click Count...89_w2","Q1...90_w2","Q2_1_w2","Q2_2_w2","Q2_3_w2","Q2_4_w2","fc1_w2","fc2_w2","fc3_w2"
"2024-01-31 13:48:07","2024-01-31 13:52:40","100","273","True","2024-01-31 13:52:40","EN","Woman",NA,"Somewhat conservative","Republican",NA,"Strong Republican",NA,"Bachelor's degree","Asian/Pacific Islander","No","1979","A moderate amount","Agnostic","Never","No","$100,000 to less than $200,000","Every day","Never","Every day","Every day","Never","Never","Never","Never","Every day","Every day","Never","Never","Every day","Every day","Never","Not very accurate","91","Not at all accurate","98","Not at all accurate","100","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties","50","50","50","50","50","76","I would be willing to wait in line up to 15 minutes to vote","Extremely important","44","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 09:37:05","2024-02-22 09:46:03","100","538","True","2024-02-22 09:46:03","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","43.097","0","79.104","93.787","106.81","2","Not at all accurate","100","50","99","98","91","79","1.439","122.156","124.496","19",NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should not face penalties","Should face penalties",NA,NA,"fc"
"2024-01-31 13:37:20","2024-01-31 13:49:28","73","727","False","2024-02-01 11:05:46","EN","Woman",NA,"Somewhat liberal","Independent",NA,NA,"Closer to the Democratic Party","Bachelor's degree","White","No","1972","A moderate amount","Protestant","Never","No","$30,000 to less than $40,000","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Very accurate","30","Not at all accurate","80","Not very accurate","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02-22 08:05:10","2024-02-22 08:12:20","88","429","False","2024-02-26 15:21:22","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","50","50","80","0","50","0","17.568","122.743","138.941","13","0","0","80.469","0","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.",NA,NA,NA,NA,NA,NA,"mis"
"2024-01-31 13:51:48","2024-01-31 13:55:21","100","213","True","2024-01-31 13:55:22","EN","Woman",NA,"Somewhat liberal","Democrat","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1977","A moderate amount","Atheist","Never","No","$100,000 to less than $200,000","Several times","Every day","Several times","Never","Once","Never","Never","Never","Never","Never","Never","Never","Several times","Once","Never","Not at all accurate","99","Not at all accurate","84","Not very accurate","56","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","26","26","6","13","69","90","I  would be willing to wait in line for as long as it takes to vote","Extremely important","46","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:27:39","2024-02-22 08:32:39","100","299","True","2024-02-22 08:32:40","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very accurate","0","21","5","31","34","100","6.554","16.702","19.156","6",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"c"
"2024-01-31 13:44:53","2024-01-31 13:47:02","100","128","True","2024-01-31 13:47:03","EN","Man",NA,"Slightly conservative","Republican",NA,"Not very strong Republican",NA,"Bachelor's degree","Asian/Pacific Islander","No","1978","A moderate amount","Nothing in particular","A few times a year","No","$100,000 to less than $200,000","Several times","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Never","Not very accurate","26","Not very accurate","35","Not very accurate","32","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","24","13","23","50","61","50","I would be willing to wait in line for 1-3 hours to vote","Very important","45","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:10:04","2024-02-22 08:12:34","100","150","True","2024-02-22 08:12:35","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","30","27","32","32","31","66.893","77.958","78.715","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties","c",NA,NA
"2024-01-31 13:40:02","2024-01-31 13:44:22","100","259","True","2024-01-31 13:44:23","EN","Woman",NA,"Somewhat liberal","Democrat","Not very strong Democrat",NA,NA,"Master's degree","White","No","1997","A little","Atheist","Never","No","$50,000 to less than $60,000","Once","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Once","Never","Several times","Never","Never","Not very accurate","85","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","7","50","85","94","I would be willing to wait in line up to an hour to vote","Moderately important","26",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:04:21","2024-02-22 08:07:52","100","210","True","2024-02-22 08:07:52","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","5","44","40","76","98","3.84","18.454","20.5","9","0","0","73.695","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","mis",NA,NA
"2024-01-31 14:21:16","2024-01-31 14:26:02","100","285","True","2024-01-31 14:26:03","EN","Other:",NA,"Very liberal","Independent",NA,NA,"Closer to the Democratic Party","Some college","White","No","1978","A lot","Buddhist","Seldom","No","Less than $30,000","Several times","Never","Never","Once","Never","Never","Several times","Never","Never","Several times","Never","Never","Once","Never","Never","Not at all accurate","60","Not at all accurate","80","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","0","0","0","48","48","80","I  would be willing to wait in line for as long as it takes to vote","Extremely important","45","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:53:07","2024-02-22 08:55:47","100","160","True","2024-02-22 08:55:47","EN","0","0","71.351","0","0","0","17.033","0","Not at all accurate","0","0","0","79","100","7.103","15.87","17.981","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","fc",NA,NA
"2024-01-31 13:38:00","2024-01-31 13:48:54","100","653","True","2024-01-31 13:48:54","EN","Man",NA,"Somewhat conservative","Republican",NA,"Strong Republican",NA,"Bachelor's degree","White","No","1974","A little","Roman Catholic","A few times a year","No","$80,000 to less than $90,000","Several times","Never","Every day","Several times","Several times","Several times","Several times","Never","Several times","Several times","Several times","Several times","Never","Never","Several times","Somewhat accurate","71","Somewhat accurate","71","Not very accurate","76","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties","25","34","47","44","25","27","I would be willing to wait in line up to an hour to vote","Very important","49",NA,NA,"It is a fact that the Holocaust happened","Very","2024-02-22 08:28:10","2024-02-22 09:03:41","100","2130","True","2024-02-22 09:03:42","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","23","72","42","18","13","3.379","10.264","10.939","8","0","0","22.524","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 13:53:03","2024-01-31 14:06:25","100","802","True","2024-01-31 14:06:26","EN","Woman",NA,"Slightly liberal","Democrat","Not very strong Democrat",NA,NA,"Associate's degree","White","No","1977","A little","Roman Catholic","Seldom","No","$100,000 to less than $200,000","Once","Never","Several times","Several times","Once","Never","Never","Never","Never","Never","Several times","Never","Never","Never","Never","Not very accurate","81","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"67",NA,"61","I  would be willing to wait in line for as long as it takes to vote","Extremely important","46",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:20:23","2024-02-22 08:25:37","100","314","True","2024-02-22 08:25:38","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","90","92","40","100","90","8.975","48.015","48.696","7","0","0","71.055","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","mis",NA,NA
"2024-01-31 13:51:32","2024-01-31 13:56:17","100","284","True","2024-01-31 13:56:17","EN","Man",NA,"Slightly liberal","Independent",NA,NA,"Closer to the Democratic Party","Bachelor's degree","White","No","1975","A moderate amount","Atheist","Never","No","$50,000 to less than $60,000","Never","Never","Every day","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Several times","Not very accurate","70","Not at all accurate","86","Not at all accurate","90","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"15","14","82","81","I would be willing to wait in line for 1-3 hours to vote","Moderately important","48",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:54:48","2024-02-22 08:58:32","100","223","True","2024-02-22 08:58:32","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","51","26","28","70","71","5.977","25.553","26.738","6","0","0","45.582","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 13:57:22","2024-01-31 14:04:11","100","408","True","2024-01-31 14:04:12","EN","Woman",NA,"Somewhat conservative","Republican",NA,"Strong Republican",NA,"Bachelor's degree","White","No","1959","A little","Roman Catholic","A few times a year","No","$100,000 to less than $200,000","Several times","Once","Several times","Several times","Never","Never","Never","Never","Never","Never","Never","Every day","Never","Several times","Never","Somewhat accurate","50","Not at all accurate","70","Not very accurate","96","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties","58","45","75",NA,"37",NA,"I  would be willing to wait in line for as long as it takes to vote","Extremely important","64",NA,NA,"It is a fact that the Holocaust happened","Very","2024-02-22 08:09:05","2024-02-22 08:12:00","100","174","True","2024-02-22 08:12:01","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","50","31","90","60","70","15.471","37.094","38.785","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,"c",NA
"2024-01-31 13:40:55","2024-01-31 13:47:32","100","396","True","2024-01-31 13:47:33","EN","Woman",NA,"Somewhat liberal","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","Black or African American","No","1979","A lot","Protestant","Seldom","No","$30,000 to less than $40,000","Every day","Never","Every day","Several times","Several times","Several times","Several times","Once","Never","Every day","Every day","Never","Never","Once","Every day","Not at all accurate","80","Not at all accurate","79","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"82","70","82","I  would be willing to wait in line for as long as it takes to vote","Extremely important","45","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 15:09:21","2024-02-22 15:15:48","100","386","True","2024-02-22 15:15:48","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.407","71.187","87.829","17","5.43","108.843","109.645","37","Not at all accurate","17","58","46","77","80","3.097","21.521","22.967","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"fc",NA
"2024-01-31 14:14:37","2024-01-31 14:28:29","86","831","False","2024-02-01 11:05:55","EN","Man",NA,"Somewhat conservative","Democrat","Not very strong Democrat",NA,NA,"Bachelor's degree","Black or African American","No","1996","A little","Protestant","A few times a year","No","$100,000 to less than $200,000","Never","Never","Several times","Several times","Once","Never","Several times","Never","Never","Never","Once","Never","Never","Never","Never","Somewhat accurate","80","Not at all accurate","80","Very accurate","100","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","52","0","50",NA,"47","65","I would be willing to wait in line up to an hour to vote","Very important",NA,NA,NA,NA,NA,"2024-02-24 10:23:09","2024-02-24 10:33:19","100","610","True","2024-02-24 10:33:20","EN","1.28","1.28","72.814","1","0","0","9.073","0","Somewhat accurate","50","60","100","50","70","61.067","73.263","74.372","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","fc",NA,NA
"2024-01-31 13:43:21","2024-01-31 13:52:25","100","544","True","2024-01-31 13:52:26","EN","Man",NA,"Very conservative","Republican",NA,"Strong Republican",NA,"Bachelor's degree","White","No","1989","A lot","Protestant","A few times a year","No","Less than $30,000","Several times","Never","Every day","Never","Several times","Never","Every day","Every day","Never","Never","Never","Several times","Never","Several times","Several times","Somewhat accurate","50","Not at all accurate","88","Not at all accurate","100","By law, abortion should never be permitted.","Should face penalties","Should face penalties","Should face penalties","Should face penalties","90","100","100","50","10","0","I would be willing to wait in line up to an hour to vote","Extremely important","34","It is a fact that millions of Jewish civilians were killed in World War II","Very",NA,NA,"2024-02-22 09:22:07","2024-02-22 09:30:08","100","480","True","2024-02-22 09:30:08","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","45.426","0","16.762","242.143","282.472","3","Not at all accurate","98","50","10","20","35","0","27.529","57.9","60.832","7",NA,NA,NA,NA,"By law, abortion should never be permitted.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,"fc"
